code,client,latitude,longitude,surface_area,seeding_date,crop,disabled,geometry
PLOT00266,CLIENT00308,43.261864,1.589551,19,2026-04-21,Maïs semence,False,"POLYGON((1.58908536 43.25909195,1.58971463 43.25925628,1.58971859 43.25925535,1.58982793 43.2592298,1.59307898 43.2586251,1.59311545 43.25886416,1.58926761 43.2643024,1.58887168 43.26450109,1.58864021 43.2645774,1.58863499 43.26458164,1.58862948 43.26458131,1.58806769 43.26466224,1.58738308 43.2646422,1.5865471 43.26447435,1.58624977 43.26436835,1.58608392 43.26430922,1.58588657 43.26423886,1.58583794 43.26420767,1.58529085 43.26385674,1.58473085 43.26332272,1.58471289 43.26330559,1.58452367 43.26277197,1.58444991 43.26259036,1.58437918 43.26241623,1.58435629 43.2623191,1.5866316 43.25845117,1.58762434 43.25871042,1.58829935 43.25888669,1.58908536 43.25909195))"
PLOT00268,CLIENT00308,43.151576,1.732632,4,2026-05-09,Maïs semence,False,"POLYGON((1.733721464713 43.152620653787,1.731554239829 43.15294156222,1.7314898668126 43.150444693626,1.7318010030584 43.150366420234,1.7319404779271 43.15033511085,1.7322194276647 43.150319456151,1.7324447332219 43.15019421842,1.7325734792546 43.150139426831,1.7330348192052 43.150155081576,1.7335605321721 43.150115944707,1.7340218721227 43.150029843508,1.7341077028112 43.150006361341,1.7340111432866 43.151156976884,1.733721464713 43.152620653787))"
PLOT00281,CLIENT00308,44.70636,4.81466,1.77,2026-05-13,Maïs semence,False,"MULTIPOLYGON(((4.8130508713264 44.704167303539,4.8130573759451 44.703808612569,4.8130633104635 44.703596857556,4.8131228891621 44.703404165778,4.8132028788056 44.703376990295,4.8138100938426 44.70345367219,4.814283198429 44.703499851632,4.8142413282754 44.70380879357,4.8141962533174 44.704073833985,4.8141645894046 44.704239741869,4.8140906737979 44.704338243133,4.8138990469084 44.704367681747,4.8136636143428 44.704315147139,4.8131259731788 44.704178741791,4.8130508713264 44.704167303539)),((4.8146107763094 44.70597721442,4.8149621489568 44.706156411461,4.8152437841698 44.706379452926,4.8155146855344 44.706668253623,4.8155643055282 44.706745933299,4.8155602813417 44.706827425446,4.8151311301283 44.706875083763,4.8147422120502 44.706897960332,4.8146590598164 44.706747365434,4.8143827904155 44.706743550601,4.8140729943381 44.706573889355,4.8140957921785 44.705687453673,4.8143023222727 44.705737971276,4.8145142167848 44.705845678471,4.8146054118913 44.705896195936,4.8146107763094 44.70597721442)))"
PLOT00314,CLIENT00308,44.334706,4.680878,1,2026-04-28,Maïs semence,False,"POLYGON((4.67958183 44.33721866,4.67947856 44.33588014,4.67952962 44.33587391,4.67952091 44.33581632,4.67945783 44.33522798,4.67941675 44.33455643,4.67941247 44.33448759,4.67937798 44.33443506,4.6793566 44.33441135,4.67952897 44.33721807,4.67852803 44.33728503,4.67822733 44.33710721,4.67695649 44.33682108,4.67674655 44.33436024,4.67793025 44.33444014,4.67799278 44.33529622,4.67812232 44.33629972,4.6782357 44.33710763,4.67848499 44.3372552,4.67833496 44.33614287,4.6782578 44.33527544,4.6782027 44.33490874,4.67816963 44.3342621,4.67599304 44.33410958,4.67591105 44.33403136,4.67664361 44.33273055,4.67923541 44.33284136,4.68090741 44.33311663,4.68138445 44.33320273,4.68193599 44.33327756,4.68222537 44.33330933,4.68329263 44.33345796,4.68331842 44.33348666,4.68332845 44.33355124,4.68327115 44.33367731,4.68311778 44.33391744,4.68278542 44.33440329,4.68278399 44.33450681,4.68283126 44.3346193,4.68286708 44.33467465,4.68291255 44.33481344,4.68296699 44.33515066,4.68314262 44.33651866,4.68225502 44.33656149,4.68230417 44.33702429,4.67958183 44.33721866))"
PLOT00367,CLIENT00308,43.105291,1.965888,0.5,2026-05-20,Maïs semence,False,"POLYGON((1.96598754 43.10500507,1.9659924 43.10503114,1.96672874 43.1054991,1.96659899 43.10581187,1.96653087 43.10587466,1.96630867 43.10587939,1.96605728 43.1058166,1.96570209 43.10564364,1.96550908 43.10547185,1.96526418 43.10506431,1.96537218 43.10497368,1.965581604 43.104833383,1.96598754 43.10500507))"
PLOT00370,CLIENT00308,44.176439,1.315503,0.5,2026-05-22,Maïs semence,False,"POLYGON((1.31476712 44.1764528,1.31484407 44.17614309,1.31676325 44.17666318,1.31667301 44.17674553,1.3165132 44.17680917,1.31637706 44.17689402,1.31634156 44.17688429,1.31476712 44.1764528))"
PLOT00376,CLIENT00308,43.191323,1.718592,22.5,2026-04-21,Maïs semence,False,"POLYGON((1.722335573 43.192835045,1.72229363 43.19283594,1.72218973 43.19284196,1.7202015 43.19295718,1.71814693 43.19273426,1.71776223 43.19269271,1.71756757 43.19267168,1.71728862 43.19257782,1.71704722 43.1924644,1.71683265 43.19226103,1.71632303 43.19229232,1.71573294 43.19232751,1.71554519 43.19215152,1.71538962 43.19187775,1.71528233 43.191647,1.71506239 43.19142407,1.71378566 43.19005909,1.71511067 43.18977749,1.71579732 43.18964061,1.71642954 43.18960882,1.71657516 43.1896015,1.71764268 43.18950763,1.71830786 43.18940203,1.71890868 43.18938637,1.7193432 43.18935118,1.71961142 43.18933945,1.72122074 43.18991439,1.72123379 43.1899176,1.721324962 43.189940008,1.722335573 43.192835045))"
PLOT00390,CLIENT00308,44.100268,1.55802,6.6,2026-05-23,Maïs semence,False,"POLYGON((1.55791712 44.10258917,1.55731967 44.10205435,1.55666399 44.10146741,1.55648804 44.10134106,1.55635071 44.10110684,1.55616188 44.10054325,1.55603743 44.10026685,1.55592585 44.10008348,1.55585933 44.09984772,1.55666828 44.09868449,1.55667365 44.09865955,1.55690968 44.09868806,1.55994585 44.09914245,1.55997918 44.09914744,1.56033325 44.09920043,1.56034613 44.10180333,1.56000488 44.10189284,1.55962944 44.10199131,1.5594449 44.10200056,1.55936337 44.10203446,1.55791712 44.10258917))"
PLOT00395,CLIENT00308,43.221704,1.694646,20,2026-05-08,Maïs semence,False,"POLYGON((1.690684373 43.220212942,1.69303053 43.21983894,1.69404286 43.21967756,1.69415083 43.21966035,1.69418993 43.21965412,1.69422709 43.2196482,1.69425679 43.21964145,1.69442728 43.21960268,1.69546262 43.21936725,1.69563663 43.21932768,1.69671928 43.21968518,1.69680645 43.21987295,1.69770756 43.22181404,1.6984045253442 43.223348027991,1.6975935158037 43.223576367304,1.7000517997695 43.226385443964,1.698476041377 43.227349494235,1.696687052218 43.229810851976,1.6959280313208 43.229833205295,1.6944958202149 43.227438911072,1.6922322128223 43.225902275387,1.6914815483301 43.224642650278,1.688778589707 43.225187959143,1.6877232142475 43.220775863729,1.690684373 43.220212942))"
PLOT00554,CLIENT00308,43.270349,1.633311,26.18,2026-04-29,Maïs semence,False,"POLYGON((1.6280431414948 43.26958562011,1.6295456550016 43.269026069111,1.6309082171812 43.2690495055,1.6311657092466 43.269541667586,1.6318308970823 43.269432298578,1.6316806933775 43.268549527243,1.6306507251158 43.268893262736,1.6295241973295 43.268932323465,1.6280114314451 43.269463546886,1.6274213454618 43.268406805251,1.6281079909696 43.268016193464,1.6284620425596 43.267969319881,1.628891196002 43.267734951425,1.6300928256407 43.267281836518,1.63069364046 43.267938070806,1.6318093404728 43.267359939431,1.6315947637516 43.267102131499,1.6317771539646 43.267000570499,1.6309993133503 43.266176357651,1.6316447254518 43.265897076231,1.631859302173 43.265959576462,1.6324493881562 43.265752544203,1.6364853235042 43.269723260502,1.6358092998076 43.271036716754,1.6340283130218 43.271364814541,1.6330579611679 43.270387603074,1.6322425696274 43.270778199643,1.6311696860214 43.271043803878,1.6312233302017 43.271246912217,1.6291312071701 43.271629691474,1.6290239188095 43.27157500887,1.6284767481705 43.270621961316,1.6280431414948 43.26958562011))"
PLOT00682,CLIENT00308,43.246308,2.160129,5.5,2026-05-21,Maïs semence,False,"POLYGON((2.1593028796234 43.248670296189,2.1594316256561 43.244465819176,2.1608263743439 43.244043792446,2.1607620013275 43.24848274206,2.1593028796234 43.248670296189))"
PLOT00690,CLIENT00308,43.635281,1.90197,0.9,2026-04-23,Maïs semence,False,"POLYGON((1.9028180659017 43.63502060822,1.9029682696065 43.635195320408,1.9033437788686 43.635564155579,1.9011711895665 43.636061108862,1.90107999446 43.635808750287,1.9009351551732 43.635432151673,1.9028180659017 43.63502060822))"
PLOT00693,CLIENT00308,43.196736,1.693929,10,2026-05-21,Maïs semence,False,"POLYGON((1.69020974 43.19590193,1.69109822 43.19553607,1.6925408 43.1967513,1.69318365 43.19718178,1.69339214 43.19794145,1.6935485 43.19871377,1.6925408 43.19861249,1.69161997 43.19846056,1.69021521 43.19759343,1.69020974 43.19590193))"
PLOT00697,CLIENT00308,43.853259,1.438392,21,2026-04-16,Maïs semence,False,"POLYGON((1.4448639497351 43.856795711683,1.4470740899633 43.856656458439,1.4487477883886 43.856656458439,1.4499065026831 43.856455314291,1.4499923333715 43.856439841636,1.4499494180273 43.857197997004,1.4497348413061 43.857855572936,1.4493700608801 43.858435780971,1.4490267381262 43.858892207324,1.4483186349462 43.859464669336,1.44754615875 43.859936559565,1.4467951402258 43.860423917684,1.4465591058325 43.860338823696,1.4460441217016 43.859998446531,1.4454218492102 43.860423917684,1.4449712380957 43.860485804144,1.444134388883 43.860431653495,1.4431044206213 43.860199578727,1.4413127049993 43.859410517759,1.4406797036718 43.858868999289,1.4400788888525 43.858018031755,1.4399608716558 43.857693113674,1.4398643121313 43.857352721405,1.4398535832952 43.857027799699,1.4398535832952 43.856478523266,1.4398772380324 43.856292851214,1.4448639497351 43.856795711683))"
PLOT00701,CLIENT00308,44.1139,1.473681,7,2026-05-21,Maïs semence,False,"POLYGON((1.47423943 44.11457606,1.47124662 44.11417025,1.47099299 44.11409221,1.47081908 44.11391532,1.47386985 44.11246375,1.47398457 44.11253227,1.47418553 44.11269426,1.47546274 44.11389195,1.47567974 44.11411457,1.47564194 44.11419298,1.47562351 44.11419626,1.47557621 44.1142854,1.47552828 44.11447642,1.47475277 44.11479749,1.47457585 44.11476056,1.47452313 44.11473165,1.47452653 44.11472899,1.47423943 44.11457606))"
PLOT00703,CLIENT00308,43.889282,1.104021,22,2026-04-16,Maïs semence,False,"POLYGON((1.10107619 43.88682348,1.10152437 43.88676113,1.10184221 43.88665963,1.10205334 43.88651168,1.10237675 43.88629245,1.10537112 43.88761735,1.10557401 43.88772182,1.10581555 43.88783325,1.10654982 43.88813272,1.108141153 43.88886769,1.10821876 43.88930341,1.10832819 43.88984879,1.10823834 43.89039692,1.10823428 43.89042168,1.10824218 43.89042549,1.1081826 43.89057719,1.10806666 43.89089057,1.10762433 43.89123511,1.10658094 43.89152134,1.10582333 43.89178603,1.10516022 43.89195621,1.1045013 43.89202517,1.10274939 43.89115112,1.10150284 43.89021636,1.09968356 43.88884453,1.09925971 43.88877179,1.09966671 43.88797044,1.1005119 43.88747024,1.100657 43.8872795,1.10107619 43.88682348))"
PLOT00710,CLIENT00308,44.038837,1.434199,7,2026-04-27,Maïs semence,False,"POLYGON((1.43541101 44.03658917,1.43682006 44.03710299,1.4363004 44.03810576,1.4356969 44.0386591,1.43353228 44.04084639,1.4319847 44.04020034,1.43204225 44.04005036,1.4336548 44.0385123,1.43541101 44.03658917))"
PLOT00711,CLIENT00308,43.985862,1.450576,15,2026-04-21,Maïs semence,False,"POLYGON((1.4540523053273 43.98685379026,1.450747823821 43.988733431625,1.4507800103292 43.988548171876,1.4508872986897 43.988332034771,1.4508390189275 43.988204667895,1.4506619931325 43.988077300745,1.4504540276187 43.987890153407,1.4502233576434 43.987481031544,1.4500597428935 43.98706225766,1.4499444079059 43.986849974839,1.4499218229444 43.986716311822,1.4500210646779 43.986614029598,1.4500827554853 43.986558063779,1.4500800732763 43.986500168047,1.4500013725657 43.986288763559,1.4500657455821 43.986186480599,1.4500228302378 43.985991563525,1.4498475124259 43.985604317632,1.4498206903358 43.985349571899,1.4498045970817 43.985083245646,1.4498206903358 43.984986750332,1.4520878033037 43.983709137586,1.4524364904757 43.983435084141,1.452677889287 43.983153309561,1.4528602795 43.983238228068,1.4533388415862 43.983463728102,1.4535587827255 43.983672163132,1.4537250796844 43.984054292118,1.4538870511232 43.98420131043,1.4543269334016 43.984552557268,1.4548421066244 43.985231277219,1.454944030567 43.98546672454,1.4550161953424 43.986000752146,1.454957186744 43.986172895544,1.4539057608102 43.986659220612,1.4540523053273 43.98685379026))"
PLOT00714,CLIENT00308,43.218553,2.126549,22,2026-04-22,Maïs semence,False,"POLYGON((2.1248424945 43.2167250453,2.1267533871442 43.216052949317,2.1271431386 43.2171674494,2.12716114 43.2172759,2.1271826893 43.2172636095,2.128314253 43.220014796,2.1263183144 43.2211346733,2.124477714074 43.216850146623,2.1248424945 43.2167250453))"
PLOT00716,CLIENT00308,43.872431,1.454929,10.5,2026-04-23,Maïs semence,False,"POLYGON((1.45431176 43.87131438,1.45463206 43.87110974,1.45534305 43.87119598,1.45609391 43.87161282,1.45757569 43.87282018,1.4575026 43.87288141,1.45684477 43.87327428,1.45667865 43.87340364,1.45639957 43.873533,1.45510628 43.87437105,1.45198081 43.87141158,1.45271837 43.87121994,1.45398088 43.87110974,1.45431176 43.87131438))"
PLOT00719,CLIENT00308,43.25023,1.58987,16,2026-04-19,Maïs semence,False,"POLYGON((1.58935555 43.25132743,1.58619664 43.25134093,1.58606908 43.25134147,1.58609732 43.25071751,1.58632107 43.25022587,1.58680017 43.24952642,1.58758112 43.248912,1.588722015 43.2486494,1.58872203 43.2486494,1.58949575 43.24867417,1.5894262 43.24823156,1.58931688 43.2475359,1.58942044 43.24733018,1.58984664 43.24749145,1.59053128 43.24790618,1.59073621 43.24811477,1.59126557 43.2486536,1.59164882 43.24895328,1.59202433 43.24926587,1.59251785 43.24971912,1.59252236 43.24972209,1.59340835 43.25030521,1.59356256 43.25079294,1.59368729 43.25128202,1.58935555 43.25132743))"
PLOT00720,CLIENT00308,43.064569,1.740603,15,2026-05-07,Maïs semence,False,"MULTIPOLYGON(((1.74111265 43.06050272,1.73927739 43.05971802,1.73898308 43.06002257,1.7383454 43.05978968,1.73765868 43.06079289,1.73623617 43.06056,1.73581923 43.06038086,1.73542682 43.06004049,1.73729079 43.05928807,1.73803904 43.05863904,1.73807562 43.05860731,1.7382473 43.05824901,1.73949812 43.05780113,1.7402339 43.05785488,1.74172999 43.05869688,1.74185262 43.0591985,1.74201474 43.0593485,1.74111265 43.06050272)),((1.73898308 43.06493095,1.73849256 43.06464434,1.73864503 43.06414323,1.73868877 43.06399946,1.7391733 43.06329167,1.73917929 43.06328292,1.74128852 43.06057792,1.74124011 43.06055722,1.74211209 43.05943857,1.7422205 43.05953888,1.74256387 43.05966428,1.74459952 43.06063166,1.74518815 43.06116909,1.74491836 43.06136614,1.74459952 43.06127657,1.74352038 43.06197522,1.74349585 43.06251264,1.74310344 43.06270969,1.74325059 43.06317544,1.74445237 43.06358745,1.7446731 43.06382033,1.7421224 43.0652713,1.74131304 43.06550416,1.74057727 43.06537877,1.73989054 43.06595199,1.73903213 43.06589825,1.73898308 43.06493095)))"
PLOT00726,CLIENT00308,44.112075,1.4711,6.5,2026-05-19,Maïs semence,False,"POLYGON((1.47025166 44.11062188,1.47029974 44.11059886,1.47035469 44.11057914,1.47060949 44.11068302,1.47292287 44.11270788,1.47281888 44.11275837,1.47143986 44.11333705,1.47049847 44.11364599,1.46890319 44.11222617,1.47009413 44.11162445,1.46984418 44.11132887,1.47015779 44.11078955,1.47025166 44.11062188))"
PLOT00730,CLIENT00308,43.874802,1.45168,18,2026-04-23,Maïs semence,False,"POLYGON((1.45507935 43.87440412,1.45473428 43.87460626,1.45405612 43.87491289,1.45418353 43.87500336,1.4534276 43.87549389,1.45309283 43.87578976,1.4521965 43.87644379,1.45046004 43.87411869,1.44918575 43.87344127,1.44909935 43.87360479,1.44957451 43.87398632,1.45035205 43.8742822,1.4520367 43.87667255,1.45152914 43.87685163,1.45101079 43.87734214,1.45079481 43.87759908,1.45042764 43.87782487,1.44988206 43.87728721,1.44897838 43.87589877,1.44896759 43.87498779,1.44890279 43.87484763,1.44864361 43.87427924,1.44893519 43.87370305,1.44918357 43.87326701,1.45199921 43.87162222,1.45507935 43.87440412))"
PLOT00743,CLIENT00308,43.283744,2.143916,9,2026-05-08,Maïs semence,False,"POLYGON((2.145693310726 43.284978496441,2.1447463472461 43.285125309361,2.1437206739673 43.285329152776,2.1434567432788 43.284197464007,2.1431134179346 43.282907210045,2.1428816716394 43.28216288053,2.1426963202788 43.281417133075,2.1425887090491 43.280980621406,2.1447626197375 43.280420632524,2.1458864297751 43.284603611281,2.145693310726 43.284978496441))"
PLOT00747,CLIENT00308,44.031443,1.449256,20,2026-04-20,Maïs semence,False,"POLYGON((1.44845295 44.0298222,1.45125961 44.03031588,1.45079721 44.03188949,1.45114053 44.03200519,1.45052899 44.03439633,1.45012665 44.03427752,1.44956875 44.03390728,1.44895077 44.03322234,1.44646168 44.03497479,1.44524288 44.03377153,1.44501972 44.0331668,1.44362068 44.03148835,1.44415105 44.03109867,1.44306029 44.02921169,1.4436777 44.02887129,1.44389468 44.02919257,1.445092 44.02888368,1.44585266 44.03013444,1.44546604 44.03040227,1.44598647 44.03089907,1.44650459 44.03142124,1.4466859 44.03157058,1.44676337 44.0315959,1.44689719 44.03166806,1.44703482 44.03180346,1.44716483 44.03193137,1.44756889 44.03211238,1.44708824 44.03158169,1.44845295 44.0298222))"
PLOT00749,CLIENT00308,43.922174,1.432905,10,2026-05-24,Maïs semence,False,"MULTIPOLYGON(((1.42612042 43.92351892,1.42692518 43.92306131,1.42776203 43.92397315,1.42827571 43.92368449,1.4290731 43.92334939,1.43109922 43.92559967,1.43031832 43.92597978,1.42983151 43.92601519,1.42958849 43.92566678,1.42896923 43.9248641,1.42929398 43.92474713,1.42841716 43.92372944,1.42786509 43.92404528,1.4295213 43.92601044,1.42920772 43.92614763,1.42898512 43.92622163,1.42754746 43.92657708,1.42533275 43.92458317,1.42643166 43.92405043,1.42642061 43.9240324,1.42643166 43.92402704,1.42612042 43.92351892)),((1.44521001 43.91406621,1.44498593 43.91365524,1.44634668 43.91322157,1.44569476 43.91221719,1.4470517 43.91214634,1.44766133 43.91204242,1.4490707 43.91346888,1.4473729 43.91449383,1.44624201 43.91540875,1.44532612 43.91429631,1.44531068 43.91430687,1.44526524 43.914189,1.44527379 43.91418318,1.44523695 43.91411561,1.44521626 43.91406195,1.44521001 43.91406621)),((1.43488387 43.92143594,1.43522521 43.921819,1.43515988 43.92184468,1.43395615 43.92231795,1.43397052 43.9223357,1.43395615 43.92234135,1.4346026 43.92313957,1.43400765 43.92336892,1.43359852 43.92356339,1.43298216 43.92389162,1.43292552 43.92392178,1.43229103 43.92301753,1.43227641 43.92300052,1.43229103 43.92299413,1.43164949 43.92224808,1.43172292 43.92219825,1.43454333 43.92105044,1.43480651 43.92130997,1.43485139 43.92127942,1.43493076 43.92140388,1.43488387 43.92143594)))"
PLOT00784,CLIENT00308,44.620051,4.872578,2,2026-04-22,Maïs semence,False,"POLYGON((4.87230118 44.61892731,4.87361919 44.620677,4.8728171 44.62122372,4.8715409502377 44.6198538517,4.87230118 44.61892731))"
PLOT00785,CLIENT00308,44.549454,4.79299,3.5,2026-04-25,Maïs semence,False,"POLYGON((4.7948353598022 44.549888139504,4.7909837076569 44.55013662736,4.7907262155914 44.549115908931,4.7945885965729 44.54879478033,4.7948353598022 44.549888139504))"
PLOT00801,CLIENT00308,43.062155,1.94483,4,2026-05-04,Maïs semence,False,"MULTIPOLYGON(((1.94323285 43.06315418,1.94287389 43.06325178,1.94292687 43.06303323,1.94346729 43.06252495,1.94409398 43.06200715,1.94433751 43.06196607,1.94465286 43.06168078,1.94475902 43.06162601,1.94507749 43.06267586,1.94492762 43.0627352,1.9448402 43.06270781,1.94458105 43.06271466,1.94414394 43.06299081,1.94403215 43.06297845,1.94370431 43.06298073,1.94344516 43.06303779,1.94323285 43.06315418)),((1.9453465 43.06260761,1.94509059 43.06267948,1.94476587 43.06162506,1.94499697 43.06153388,1.9453465 43.06260761)),((1.94228482 43.06312182,1.94235704 43.0629827,1.94238177 43.06294864,1.94238221 43.0629342,1.94239351 43.06291243,1.94246772 43.06221896,1.94261193 43.06212384,1.94331134 43.06196971,1.94353591 43.06199234,1.94257348 43.06297341,1.94215209 43.06334821,1.94201936 43.06353578,1.94184681 43.06357459,1.94184681 43.06341928,1.94184777 43.06341225,1.94228482 43.06312182)),((1.94650684 43.06077083,1.94690316 43.0621668,1.94571296 43.0625645,1.94537617 43.06257622,1.94502333 43.06152113,1.94650684 43.06077083)))"
PLOT00804,CLIENT00308,43.206106,1.735566,3.2,2026-05-02,Maïs semence,False,"POLYGON((1.73383471 43.20638685,1.73470055 43.2060187,1.73581172 43.20550329,1.7358178027 43.2054926788,1.73687853 43.20502907,1.7378196176721 43.20556159165,1.73409609 43.20726959,1.7339986523 43.2072308409,1.73366154 43.20674448,1.73383471 43.20638685))"
PLOT00809,CLIENT00308,44.114857,1.599577,4.5,2026-05-25,Maïs semence,False,"POLYGON((1.60132083 44.11578414,1.6010842183 44.1159168585,1.59785896 44.113948,1.59805567 44.11378778,1.60132083 44.11578414))"
PLOT00814,CLIENT00308,43.362629,1.937614,5,2026-05-12,Maïs semence,False,"POLYGON((1.9371819 43.36116995,1.9382847418099 43.360836913808,1.9397738217179 43.363187147249,1.9391256349458 43.363379102411,1.9378507190738 43.361360575295,1.9376826889349 43.361410795408,1.9389538262457 43.363474999999,1.93878438 43.3636646,1.93859984 43.36381889,1.937805348623 43.364120589509,1.9361997644428 43.361515872292,1.9371819 43.36116995))"
PLOT00818,CLIENT00308,44.112705,1.538695,3.7,2026-05-01,Maïs semence,False,"MULTIPOLYGON(((1.53861527 44.11095226,1.5387448 44.11210549,1.53806697 44.11228298,1.53779393 44.11234917,1.53764323 44.11238505,1.53694166 44.11255296,1.5364171 44.11266647,1.53640862 44.11203503,1.53639144 44.11057174,1.53743024 44.11050781,1.53857081 44.1104317,1.53861527 44.11095226)),((1.53638533 44.1110312,1.53638833 44.11135449,1.53640892 44.11267191,1.53625341 44.11269947,1.53604354 44.11274508,1.53604654 44.11245232,1.53604354 44.11205409,1.53604354 44.1117265,1.53604054 44.11144235,1.53604332 44.11106923,1.53603455 44.11067386,1.53619944 44.11062435,1.53637924 44.11056833,1.53638533 44.1110312)))"
PLOT00820,CLIENT00308,43.112583,1.711403,4,2026-05-08,Maïs semence,False,"POLYGON((1.70967397 43.1132096,1.7090903 43.11318537,1.7103606686 43.1118489395,1.71038286 43.11184982,1.71173859 43.1119036,1.7132550219 43.1119348137,1.713206 43.11316156,1.71165446 43.11310459,1.71160056 43.11327259,1.70967397 43.1132096))"
PLOT00821,CLIENT00308,43.03852,1.701314,6.6,2026-05-22,Maïs semence,False,"MULTIPOLYGON(((1.698611451164 43.03957904,1.7021601450639 43.0391512253,1.7021854849639 43.0391498035,1.702359999264 43.03934405,1.7023650155639 43.0393511737,1.7023501792639 43.0393530072,1.7025188638093 43.039569114996,1.7027426036658 43.039578159444,1.7027901005777 43.039731670313,1.7023095937388 43.040239705942,1.7021444421719 43.040070285081,1.7017292724705 43.040134562141,1.7000089217355 43.040229432153,1.6989323011639 43.0397754,1.698611451164 43.03957904)),((1.7002958 43.03700105,1.7015452840314 43.037437235593,1.701783787949 43.038184643976,1.7021390743011 43.039048445798,1.7011365455106 43.03913531385,1.7008421199 43.0386732699,1.70050392 43.03859726,1.70046924 43.03844524,1.6992899 43.0378815,1.6994199699 43.03771682,1.6993991163 43.0376284704,1.6994025 43.0376051,1.6993786058 43.0375415754,1.69937661 43.03753312,1.69937661 43.0373621,1.69952403 43.03722908,1.6999229199 43.03710873,1.6999747412 43.0370873338,1.7000119 43.037075,1.7000254495 43.0370663971,1.70012237 43.03702638,1.7002958 43.03700105)))"
PLOT00824,CLIENT00308,43.20028,1.556712,2.5,2026-04-25,Maïs semence,False,"POLYGON((1.55822038 43.20109728,1.55914967 43.20041227,1.55993688 43.20094823,1.5597608 43.20120372,1.55971873 43.20124644,1.55985572 43.20132089,1.55995701 43.2013754,1.55972531 43.20153301,1.55927348 43.20176419,1.55906134 43.20160084,1.55879818 43.20144242,1.5584366 43.20122559,1.55822038 43.20109728))"
PLOT00825,CLIENT00308,43.132481,1.381636,6,2026-05-03,Maïs semence,False,"POLYGON((1.3830631316 43.1322346636,1.38307029 43.13224421,1.3830896044 43.1322645654,1.38311708 43.1322956,1.38332714 43.13252388,1.38342061 43.13261413,1.38353332 43.13266828,1.38366528 43.13278662,1.38372852 43.13284478,1.38115548 43.13407762,1.3810647599 43.13406358,1.38088881 43.1338229,1.3807430999 43.13370457,1.38033537 43.13324331,1.37971255 43.13251785,1.3796493364 43.1323375538,1.37964472 43.13231092,1.3796468471 43.1323020886,1.38213522 43.1311024099,1.3821792 43.13111445,1.38303185 43.13219933,1.3830631316 43.1322346636))"
PLOT00827,CLIENT00308,43.193175,1.803589,6.1,2026-05-20,Maïs semence,False,"POLYGON((1.80222 43.19129082,1.80253384 43.19118017,1.80496353 43.19500839,1.80448772 43.19498626,1.8041330826461 43.194936535472,1.8033809202576 43.193662968573,1.8018766772461 43.191431617659,1.80222 43.19129082))"
PLOT00831,CLIENT00308,43.359872,1.791676,5.1,2026-05-21,Maïs semence,False,"POLYGON((1.7940899881134 43.360529429081,1.7934891732941 43.361481067605,1.7905065568695 43.359920996629,1.7888543161163 43.359000535937,1.7905280145416 43.358610506008,1.7940899881134 43.360529429081))"
PLOT00833,CLIENT00308,43.491571,1.948695,1.7,2026-05-10,Maïs semence,False,"MULTIPOLYGON(((1.94685993 43.49300432,1.94843394 43.49224044,1.95100047 43.49093428,1.95119651 43.49114611,1.94701908 43.49318717,1.94685993 43.49300432)),((1.94645283 43.49254023,1.94802684 43.49177634,1.95059337 43.49047018,1.95078941 43.49068201,1.94818069 43.49199233,1.94701757 43.49255768,1.94663956 43.49275176,1.94645283 43.49254023)),((1.94666801 43.49276806,1.94824202 43.49200417,1.95080855 43.49069801,1.95100459 43.49090984,1.94839587 43.49222016,1.94723275 43.49278551,1.94685474 43.49297959,1.94666801 43.49276806)),((1.950287455 43.490288517,1.95037594 43.49024737,1.950442031 43.490311326,1.95057423 43.49045418,1.94796551 43.4917645,1.94680239 43.49232985,1.94642438 43.49252393,1.94623765 43.4923124,1.94781166 43.49154851,1.950287453 43.490288518,1.950287455 43.490288517)))"
PLOT00834,CLIENT00308,43.505117,1.92296,1.4,2026-05-21,Maïs semence,False,"MULTIPOLYGON(((1.9189577976227 43.507406719271,1.9176488796234 43.506239487794,1.9190650859833 43.505865968955,1.9197946468353 43.507235526733,1.9189577976227 43.507406719271)),((1.9226699748993 43.506395119962,1.9207387844086 43.505227868924,1.9217902103424 43.504558634816,1.9221549907684 43.50424736061,1.9228201786041 43.50332909235,1.924772826767 43.504543071144,1.9251161495209 43.505134487866,1.9241934696197 43.505539138074,1.9226699748993 43.506395119962)))"
PLOT00835,CLIENT00308,43.50518,1.909588,2.6,2026-05-21,Maïs semence,False,"MULTIPOLYGON(((1.9086166 43.50544869,1.90824064 43.50494448,1.91079431 43.50421902,1.91106387 43.50456889,1.9086166 43.50544869)),((1.90865207 43.50549499,1.91114899 43.50459461,1.91129966 43.50484189,1.91041059 43.50515095,1.91058013 43.505415,1.90905423 43.5060091,1.90865207 43.50549499)))"
